week_end_date,state,covid_19_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_19_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_deaths,state_abbrv,weekly_actual_days_reporting_any_data,weekly_percent_days_reporting_any_data,num_hospitals_previous_day_admission_adult_covid_confirmed,num_hospitals_previous_day_admission_pediatric_covid_confirmed,num_hospitals_previous_day_admission_influenza_confirmed,num_hospitals_total_patients_hospitalized_confirmed_influenza,num_hospitals_icu_patients_confirmed_influenza,num_hospitals_inpatient_beds,num_hospitals_total_icu_beds,num_hospitals_inpatient_beds_used,num_hospitals_icu_beds_used,num_hospitals_percent_inpatient_beds_occupied,num_hospitals_percent_staff_icu_beds_occupied,num_hospitals_percent_inpatient_beds_covid,num_hospitals_percent_inpatient_beds_influenza,num_hospitals_percent_staff_icu_beds_covid,num_hospitals_percent_icu_beds_influenza,num_hospitals_admissions_all_covid_confirmed,num_hospitals_total_patients_hospitalized_covid_confirmed,num_hospitals_staff_icu_patients_covid_confirmed,avg_admissions_adult_covid_confirmed,total_admissions_adult_covid_confirmed,avg_admissions_pediatric_covid_confirmed,total_admissions_pediatric_covid_confirmed,avg_admissions_all_covid_confirmed,total_admissions_all_covid_confirmed,avg_admissions_all_influenza_confirmed,total_admissions_all_influenza_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_total_patients_hospitalized_influenza_confirmed,avg_staff_icu_patients_covid_confirmed,avg_icu_patients_influenza_confirmed,avg_inpatient_beds,avg_total_icu_beds,avg_inpatient_beds_used,avg_icu_beds_used,avg_percent_inpatient_beds_occupied,avg_percent_staff_icu_beds_occupied,avg_percent_inpatient_beds_covid,avg_percent_inpatient_beds_influenza,avg_percent_staff_icu_beds_covid,avg_percent_icu_beds_influenza,percent_adult_covid_admissions,percent_pediatric_covid_admissions,percent_hospitals_previous_day_admission_adult_covid_confirmed,percent_hospitals_previous_day_admission_pediatric_covid_confirmed,percent_hospitals_previous_day_admission_influenza_confirmed,percent_hospitals_total_patients_hospitalized_confirmed_influenza,percent_hospitals_icu_patients_confirmed_influenza,percent_hospitals_inpatient_beds,percent_hospitals_total_icu_beds,percent_hospitals_inpatient_beds_used,percent_hospitals_icu_beds_used,percent_hospitals_percent_inpatient_beds_occupied,percent_hospitals_percent_staff_icu_beds_occupied,percent_hospitals_percent_inpatient_beds_covid,percent_hospitals_percent_inpatient_beds_influenza,percent_hospitals_percent_staff_icu_beds_covid,percent_hospitals_percent_icu_beds_influenza,percent_hospitals_admissions_all_covid_confirmed,percent_hospitals_total_patients_hospitalized_covid_confirmed,percent_hospitals_staff_icu_patients_covid_confirmed
2024-01-27T05:00:00Z,Montana,NA,240,109,NA,NA,NA,17,MT,412,0.9976,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,8,54,0,1,8,55,15,105,34,62,5,10,2554,317,1636,167,0.6404,0.527,0.0131,0.0244,0.0144,0.0325,0.9818,0.0182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-02-03T05:00:00Z,Montana,NA,247,119,14,NA,NA,25,MT,411,0.9952,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,4,30,1,4,5,34,12,84,28,46,3,10,2570,314,1648,167,0.6415,0.5331,0.0107,0.0178,0.0105,0.0308,0.8824,0.1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-02-10T05:00:00Z,Montana,NA,231,108,NA,NA,NA,12,MT,411,0.9952,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,7,46,0,1,7,47,12,81,25,32,4,7,2574,315,1675,173,0.6507,0.5484,0.0098,0.0125,0.0141,0.0209,0.9787,0.0213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-02-17T05:00:00Z,Montana,NA,221,100,11,NA,NA,14,MT,413,1,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,6,39,0,1,6,40,3,23,26,20,4,4,2583,316,1655,181,0.6406,0.5739,0.0101,0.0076,0.0127,0.0113,0.975,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-02-24T05:00:00Z,Montana,NA,231,103,17,NA,NA,19,MT,411,0.9952,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,5,38,0,3,6,41,3,22,23,18,2,3,2600,322,1659,179,0.6378,0.5552,0.0088,0.0068,0.0072,0.0102,0.9268,0.0732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-02T05:00:00Z,Montana,NA,228,111,NA,0,NA,11,MT,411,0.9952,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,6,43,0,2,6,45,4,25,29,18,5,2,2575,316,1647,175,0.6396,0.5522,0.0112,0.0069,0.0145,0.0063,0.9556,0.0444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-09T05:00:00Z,Montana,NA,191,84,NA,NA,NA,11,MT,405,0.9806,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,5,38,1,6,6,44,4,28,34,13,4,2,2559,315,1659,185,0.6485,0.586,0.0133,0.0051,0.0136,0.005,0.8636,0.1364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-16T04:00:00Z,Montana,NA,233,113,15,0,NA,25,MT,409,0.9903,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,3,21,0,1,3,22,5,35,24,21,2,2,2558,316,1650,186,0.6449,0.5893,0.0093,0.0083,0.0059,0.0077,0.9545,0.0455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-23T04:00:00Z,Montana,NA,216,104,NA,NA,NA,12,MT,406,0.9831,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,5,32,0,2,5,34,3,21,21,18,2,0,2546,310,1655,177,0.65,0.5718,0.0082,0.007,0.0078,5e-4,0.9412,0.0588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-30T04:00:00Z,Montana,NA,237,130,12,NA,NA,13,MT,404,0.9782,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,4,26,0,1,4,27,4,28,19,15,1,1,2532,311,1608,164,0.6351,0.5278,0.0074,0.0059,0.0037,0.0041,0.963,0.037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-06T04:00:00Z,Montana,NA,222,109,NA,NA,NA,11,MT,400,0.9685,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2,15,0,2,2,17,1,7,13,10,1,1,2533,315,1616,165,0.6378,0.5242,0.0053,0.0038,0.0041,0.0041,0.8824,0.1176,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831
2024-04-13T04:00:00Z,Montana,NA,221,113,17,NA,0,19,MT,404,0.9782,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2,16,0,1,2,17,1,9,10,6,2,0,2554,316,1622,160,0.6352,0.506,0.0038,0.0024,0.0059,5e-4,0.9412,0.0588,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831
2024-04-20T04:00:00Z,Montana,NA,232,114,11,0,NA,13,MT,398,0.9637,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1,10,0,3,2,13,1,6,8,4,2,1,2531,314,1609,165,0.6359,0.5241,0.0033,0.0017,0.0068,0.0032,0.7692,0.2308,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831
2024-04-27T04:00:00Z,Montana,NA,216,112,NA,NA,NA,11,MT,394,0.954,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1,8,0,2,1,10,0,3,9,2,1,1,2532,316,1629,172,0.6433,0.5442,0.0037,8e-4,0.0036,0.0032,0.8,0.2,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831
2024-05-04T04:00:00Z,Montana,NA,207,112,NA,NA,NA,11,MT,322,0.7797,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2,13,0,0,2,13,0,0,6,1,2,0,2014,243,1252,134,0.6197,0.5512,0.0032,4e-4,0.0106,0,1,0,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831
2024-05-11T04:00:00Z,Montana,NA,209,110,NA,0,0,10,MT,247,0.5981,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,8,0,0,1,8,0,2,5,1,1,0,1521,182,894,96,0.5867,0.5273,0.0036,5e-4,0.0048,0,1,0,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678
2024-05-18T04:00:00Z,Montana,0,249,133,18,0,NA,19,MT,250,0.6053,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2,12,0,0,2,12,0,1,4,1,0,0,1567,187,956,101,0.6096,0.5387,0.0023,6e-4,8e-4,0,1,0,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678,0.678
2024-05-25T04:00:00Z,Montana,NA,208,113,17,NA,0,19,MT,243,0.5884,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,3,20,0,1,3,21,0,1,5,1,1,0,1547,187,949,103,0.6129,0.5496,0.0034,6e-4,0.0045,0,0.9524,0.0476,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441
2024-06-01T04:00:00Z,Montana,NA,216,124,NA,NA,0,NA,MT,239,0.5787,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2,13,0,0,2,13,0,2,5,1,0,0,1530,186,948,110,0.6184,0.5921,0.0031,5e-4,0,0,1,0,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441
2024-06-08T04:00:00Z,Montana,NA,223,113,NA,NA,0,10,MT,243,0.5884,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2,15,0,0,2,15,0,0,6,1,0,0,1505,180,897,103,0.5954,0.5704,0.0039,4e-4,7e-4,0,1,0,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441
2024-06-15T04:00:00Z,Montana,NA,226,118,NA,0,NA,NA,MT,242,0.586,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2,13,0,0,2,13,0,2,7,1,0,0,1538,185,917,104,0.5959,0.5608,0.0048,6e-4,0.0023,0,1,0,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271
2024-06-22T04:00:00Z,Montana,NA,210,118,NA,0,0,NA,MT,241,0.5835,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2,11,0,1,2,12,0,2,6,1,0,0,1539,186,839,91,0.5457,0.4891,0.004,6e-4,8e-4,0,0.9167,0.0833,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271
2024-06-29T04:00:00Z,Montana,NA,225,124,NA,NA,0,NA,MT,237,0.5738,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,3,19,0,2,3,21,0,0,8,0,1,0,1518,182,900,100,0.5928,0.5507,0.0053,0,0.0063,0,0.9048,0.0952,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441,0.6441
2024-07-06T04:00:00Z,Montana,NA,215,111,NA,NA,0,NA,MT,229,0.5545,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2,16,0,1,2,17,0,0,8,0,0,0,1497,180,846,91,0.565,0.5052,0.0054,0,8e-4,0,0.9412,0.0588,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932
2024-07-13T04:00:00Z,Montana,0,228,126,10,0,0,10,MT,226,0.5472,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2,14,0,0,2,14,0,0,5,0,0,0,1480,178,859,89,0.5798,0.4989,0.0036,0,0.0024,0,1,0,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102
2024-07-20T04:00:00Z,Montana,NA,203,107,NA,NA,0,NA,MT,229,0.5545,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2,14,0,0,2,14,0,0,4,0,0,0,1490,180,882,94,0.5917,0.52,0.003,0,0.0016,0,1,0,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102
2024-07-27T04:00:00Z,Montana,NA,226,108,10,NA,0,14,MT,218,0.5278,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,3,21,0,1,3,22,0,1,8,0,1,0,1460,178,861,97,0.5898,0.5484,0.0053,0,0.0032,0,0.9545,0.0455,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932
2024-08-03T04:00:00Z,Montana,NA,219,108,11,NA,0,12,MT,230,0.5569,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,4,30,0,0,4,30,0,0,11,0,0,0,1491,178,877,96,0.5871,0.5388,0.0075,0,0,0,1,0,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102
2024-08-10T04:00:00Z,Montana,NA,183,96,NA,NA,0,NA,MT,222,0.5375,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,5,38,0,0,5,38,0,0,13,1,1,0,1473,175,884,91,0.5992,0.5184,0.0087,7e-4,0.0073,0.0016,1,0,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102
2024-08-17T04:00:00Z,Montana,NA,176,95,NA,NA,0,NA,MT,223,0.54,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,3,20,0,0,3,20,0,0,10,1,0,0,1469,178,869,101,0.591,0.5686,0.0067,5e-4,0.0024,0,1,0,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102,0.6102
2024-08-24T04:00:00Z,Montana,NA,185,99,NA,0,0,NA,MT,214,0.5182,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2,16,0,0,2,16,0,0,13,0,1,0,1287,152,733,65,0.5675,0.4204,0.0101,0,0.0057,0,1,0,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763,0.5763
2024-08-31T04:00:00Z,Montana,NA,107,59,NA,0,0,NA,MT,211,0.5109,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2,13,0,0,2,13,0,0,13,0,1,0,1185,125,690,62,0.5812,0.5053,0.0114,0,0.0096,0,1,0,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932,0.5932
2024-09-07T04:00:00Z,Montana,NA,20,10,NA,0,0,NA,MT,208,0.5036,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2,14,0,0,2,14,0,0,11,0,1,0,1148,114,682,60,0.5938,0.5353,0.0099,0,0.0107,0,1,0,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271,0.6271
2020-08-08T04:00:00Z,Nebraska,24,381,129,30,10,0,44,NE,409,0.6283,32,61,0,0,0,69,75,69,59,69,59,59,0,60,0,63,69,61,3,20,0,1,3,21,NA,NA,99,NA,17,NA,1934,391,1106,188,0.5338,0.5763,0.0245,NA,0.0582,NA,0.9524,0.0476,0.3441,0.6559,0,0,0,0.7419,0.8065,0.7419,0.6344,0.7419,0.6344,0.6344,0,0.6452,0,0.6774,0.7419,0.6559
2020-08-15T04:00:00Z,Nebraska,23,354,116,30,NA,0,44,NE,462,0.7097,77,62,0,0,0,65,90,65,70,65,70,57,0,71,0,78,76,72,11,79,1,5,12,84,NA,NA,131,NA,32,NA,1531,731,853,347,0.5374,0.4823,0.1045,NA,0.0442,NA,0.9405,0.0595,0.828,0.6667,0,0,0,0.6989,0.9677,0.6989,0.7527,0.6989,0.7527,0.6129,0,0.7634,0,0.8387,0.8172,0.7742
2020-08-22T04:00:00Z,Nebraska,27,363,117,24,NA,0,44,NE,441,0.6774,79,65,0,0,0,46,81,46,70,46,70,40,0,70,0,79,77,71,10,69,0,1,10,70,NA,NA,140,NA,36,NA,1189,759,634,359,0.5276,0.5957,0.0388,NA,0.0592,NA,0.9857,0.0143,0.8495,0.6989,0,0,0,0.4946,0.871,0.4946,0.7527,0.4946,0.7527,0.4301,0,0.7527,0,0.8495,0.828,0.7634
2020-08-29T04:00:00Z,Nebraska,13,323,107,19,NA,0,29,NE,452,0.6943,86,82,0,0,0,50,85,50,75,50,75,45,0,75,0,86,81,76,12,81,0,0,12,81,NA,NA,155,NA,39,NA,1285,770,706,375,0.5417,0.6085,0.0377,NA,0.0628,NA,1,0,0.9247,0.8817,0,0,0,0.5376,0.914,0.5376,0.8065,0.5376,0.8065,0.4839,0,0.8065,0,0.9247,0.871,0.8172
2020-09-05T04:00:00Z,Nebraska,35,350,113,24,17,0,42,NE,473,0.7266,85,79,0,0,0,52,84,52,75,52,75,46,0,75,0,85,80,75,13,91,0,0,13,91,NA,NA,155,NA,50,NA,1316,778,689,416,0.5212,0.6241,0.0366,NA,0.0733,NA,1,0,0.914,0.8495,0,0,0,0.5591,0.9032,0.5591,0.8065,0.5591,0.8065,0.4946,0,0.8065,0,0.914,0.8602,0.8065
2020-09-12T04:00:00Z,Nebraska,25,339,108,26,12,0,39,NE,470,0.722,85,79,0,0,0,53,87,53,81,53,81,47,0,81,0,85,80,81,13,94,0,0,13,94,NA,NA,160,NA,65,NA,1310,771,654,487,0.4932,0.6322,0.0341,NA,0.0839,NA,1,0,0.914,0.8495,0,0,0,0.5699,0.9355,0.5699,0.871,0.5699,0.871,0.5054,0,0.871,0,0.914,0.8602,0.871
2020-09-19T04:00:00Z,Nebraska,24,328,103,20,NA,0,35,NE,509,0.7819,88,81,0,0,0,52,86,52,80,52,80,48,0,80,0,88,84,80,18,127,0,2,18,129,NA,NA,164,NA,61,NA,1299,784,652,516,0.4981,0.6581,0.0405,NA,0.0774,NA,0.9845,0.0155,0.9462,0.871,0,0,0,0.5591,0.9247,0.5591,0.8602,0.5591,0.8602,0.5161,0,0.8602,0,0.9462,0.9032,0.8602
2020-09-26T04:00:00Z,Nebraska,26,378,123,35,18,0,43,NE,503,0.7727,88,83,70,70,70,51,86,51,80,51,80,47,31,80,70,88,84,80,20,143,0,3,21,146,0,0,184,0,61,0,1086,722,513,494,0.4743,0.6829,0.0517,0,0.0843,0,0.9795,0.0205,0.9462,0.8925,0.7527,0.7527,0.7527,0.5484,0.9247,0.5484,0.8602,0.5484,0.8602,0.5054,0.3333,0.8602,0.7527,0.9462,0.9032,0.8602
2020-10-03T04:00:00Z,Nebraska,41,373,115,31,18,0,54,NE,502,0.7711,86,81,0,0,0,62,85,62,79,62,79,59,0,80,0,86,83,80,24,166,0,1,24,167,NA,NA,221,NA,79,NA,1723,789,1064,561,0.5953,0.7102,0.0462,0,0.1006,0,0.994,0.006,0.9247,0.871,0,0,0,0.6667,0.914,0.6667,0.8495,0.6667,0.8495,0.6344,0,0.8602,0,0.9247,0.8925,0.8602
2020-10-10T04:00:00Z,Nebraska,52,406,120,38,15,0,75,NE,549,0.8433,90,90,0,0,0,63,88,63,84,63,84,62,0,85,0,90,89,86,30,207,0,3,30,210,NA,NA,281,NA,95,NA,2596,805,1794,592,0.6865,0.7344,0.0642,NA,0.1175,NA,0.9857,0.0143,0.9677,0.9677,0,0,0,0.6774,0.9462,0.6774,0.9032,0.6774,0.9032,0.6667,0,0.914,0,0.9677,0.957,0.9247
2020-10-17T04:00:00Z,Nebraska,51,401,121,40,26,0,65,NE,567,0.871,90,90,1,1,1,69,88,69,88,69,88,68,1,88,1,90,89,88,40,279,0,3,40,282,0,0,300,0,104,0,2804,858,1960,629,0.6995,0.7338,0.0725,0,0.1209,0,0.9894,0.0106,0.9677,0.9677,0.0108,0.0108,0.0108,0.7419,0.9462,0.7419,0.9462,0.7419,0.9462,0.7312,0.0108,0.9462,0.0108,0.9677,0.957,0.9462
2020-10-24T04:00:00Z,Nebraska,75,425,127,45,27,0,93,NE,584,0.8971,90,90,76,77,76,75,90,75,90,75,90,75,62,90,76,90,90,90,48,339,0,2,49,341,0,0,378,0,118,0,3576,884,2488,624,0.6919,0.705,0.0888,0,0.1328,0,0.9941,0.0059,0.9677,0.9677,0.8172,0.828,0.8172,0.8065,0.9677,0.8065,0.9677,0.8065,0.9677,0.8065,0.6667,0.9677,0.8172,0.9677,0.9677,0.9677
2020-10-31T04:00:00Z,Nebraska,80,442,141,39,21,0,98,NE,602,0.9247,91,91,87,87,87,76,91,76,91,76,91,76,73,91,87,91,91,91,69,481,1,5,69,486,0,0,488,0,141,0,4295,892,3089,615,0.719,0.6894,0.1034,0,0.1583,0,0.9897,0.0103,0.9785,0.9785,0.9355,0.9355,0.9355,0.8172,0.9785,0.8172,0.9785,0.8172,0.9785,0.8172,0.7849,0.9785,0.9355,0.9785,0.9785,0.9785
2020-11-07T05:00:00Z,Nebraska,133,498,150,79,55,0,157,NE,621,0.9539,92,92,88,88,88,80,92,80,92,80,92,80,77,92,88,92,92,92,94,659,2,11,96,670,0,2,662,1,166,0,4553,901,3279,627,0.72,0.6957,0.1364,2e-4,0.1839,0,0.9836,0.0164,0.9892,0.9892,0.9462,0.9462,0.9462,0.8602,0.9892,0.8602,0.9892,0.8602,0.9892,0.8602,0.828,0.9892,0.9462,0.9892,0.9892,0.9892
2020-11-14T05:00:00Z,Nebraska,181,551,171,108,85,0,204,NE,633,0.9724,92,92,90,90,90,86,92,86,92,86,92,86,84,92,90,92,92,92,121,850,2,16,124,866,0,1,835,1,205,0,4654,884,3349,604,0.7193,0.6827,0.1722,2e-4,0.2318,0,0.9815,0.0185,0.9892,0.9892,0.9677,0.9677,0.9677,0.9247,0.9892,0.9247,0.9892,0.9247,0.9892,0.9247,0.9032,0.9892,0.9677,0.9892,0.9892,0.9892
2020-11-21T05:00:00Z,Nebraska,200,574,174,104,82,0,222,NE,645,0.9908,93,93,93,93,93,87,93,87,93,87,93,87,87,93,93,93,93,93,130,910,3,24,133,934,0,1,930,0,218,0,4538,847,3192,614,0.7035,0.7249,0.2012,0,0.2572,0,0.9743,0.0257,1,1,1,1,1,0.9355,1,0.9355,1,0.9355,1,0.9355,0.9355,1,1,1,1,1
2020-11-28T05:00:00Z,Nebraska,230,565,188,124,98,NA,257,NE,646,0.9923,93,93,93,93,93,88,93,88,93,88,93,88,88,93,93,93,93,93,105,734,2,11,106,745,0,0,907,0,211,0,4606,861,3166,621,0.6872,0.721,0.1937,0,0.2445,0,0.9852,0.0148,1,1,1,1,1,0.9462,1,0.9462,1,0.9462,1,0.9462,0.9462,1,1,1,1,1
2020-12-05T05:00:00Z,Nebraska,201,514,155,95,77,0,219,NE,650,0.9985,93,93,93,93,93,89,93,89,92,89,92,89,89,92,93,93,93,92,94,657,2,15,96,672,0,1,824,0,180,0,4574,855,3179,613,0.6949,0.7202,0.1771,0,0.2113,0,0.9777,0.0223,1,1,1,1,1,0.957,1,0.957,0.9892,0.957,0.9892,0.957,0.957,0.9892,1,1,1,0.9892
2020-12-12T05:00:00Z,Nebraska,164,501,142,76,63,0,177,NE,650,0.9985,93,93,93,93,93,87,93,87,92,87,92,87,87,92,93,93,93,92,78,547,0,3,79,550,0,2,753,0,178,0,4537,859,3148,606,0.6932,0.7086,0.1633,1e-4,0.208,3e-4,0.9945,0.0055,1,1,1,1,1,0.9355,1,0.9355,0.9892,0.9355,0.9892,0.9355,0.9355,0.9892,1,1,1,0.9892
2020-12-19T05:00:00Z,Nebraska,121,460,130,74,58,0,137,NE,651,1,93,93,93,93,93,86,93,86,92,86,92,86,86,92,93,93,93,92,61,427,2,16,63,443,0,3,626,1,155,0,4632,863,3161,572,0.6825,0.6668,0.1321,1e-4,0.1803,3e-4,0.9639,0.0361,1,1,1,1,1,0.9247,1,0.9247,0.9892,0.9247,0.9892,0.9247,0.9247,0.9892,1,1,1,0.9892
2020-12-26T05:00:00Z,Nebraska,117,426,120,52,32,0,137,NE,651,1,93,93,93,93,93,86,93,86,92,86,92,86,86,92,93,93,93,92,50,349,3,21,53,370,0,0,532,1,133,1,4650,857,2981,545,0.6409,0.6389,0.1118,2e-4,0.1558,0.0012,0.9432,0.0568,1,1,1,1,1,0.9247,1,0.9247,0.9892,0.9247,0.9892,0.9247,0.9247,0.9892,1,1,1,0.9892
2021-01-02T05:00:00Z,Nebraska,99,434,123,67,47,0,119,NE,651,1,93,93,93,93,93,86,93,86,92,86,92,86,86,92,93,93,93,92,48,338,3,20,51,358,0,0,510,1,120,1,4654,852,3030,538,0.6513,0.6354,0.1079,2e-4,0.1412,0.0012,0.9441,0.0559,1,1,1,1,1,0.9247,1,0.9247,0.9892,0.9247,0.9892,0.9247,0.9247,0.9892,1,1,1,0.9892
2021-01-09T05:00:00Z,Nebraska,96,447,114,72,46,NA,122,NE,651,1,93,93,93,93,93,91,93,91,92,91,92,91,91,92,93,93,93,92,52,363,5,32,56,395,0,2,492,1,114,0,4486,863,2996,545,0.668,0.6346,0.1089,1e-4,0.1329,3e-4,0.919,0.081,1,1,1,1,1,0.9785,1,0.9785,0.9892,0.9785,0.9892,0.9785,0.9785,0.9892,1,1,1,0.9892
